"Game Area","Source","Criteria","Who","English","ID","Trigger","User Data","Memory","Notes","English Old","French","Italian","German","Spanish","Brasilian","Dutch","Hungarian","Polish","Russian"
"Post Race Event","SponsorRaceWeekendFeedback","Type = Body0","Assistant","After attending the race this weekend, our liaison at {Sponsor:Name} has given us some feedback. 

They thought this weekend's hospitality was: ","PSG_10000754","Type = Body1","AddLineBreaks = 2","","","","Notre liaison chez {Sponsor:Name} nous a fait part de son avis après la course de ce week-end. 

À ses yeux, l'hospitalité était : ","Dopo la partecipazione alla gara di questo weekend, il nostro contatto di {Sponsor:Name} ci ha dato alcuni pareri. 

Pensa che l'ospitalità di questo weekend sia stata: ","Unser Kontakt bei {Sponsor:Name} hat das Rennen am Wochenende besucht und uns Feedback dazu gegeben.

Der Sponsor hielt die Bewirtung an diesem Wochenende für: ","Tras asistir a la carrera este fin de semana, el representante de {Sponsor:Name} nos trae su opinión.

Pensaron que la hospitalidad de este fin de semana fue: ","Após participar da corrida neste fim de semana, nosso representante da {Sponsor:Name} nos deu a sua análise.

Eles consideraram que a hospitalidade desse fim de semana foi: ","Onze contactpersoon bij {Sponsor:Name} heeft de race dit weekend bijgewoond en wat feedback gegeven. 

Hij vond de gastvrijheid dit weekend:","A hétvégi versenyt megnézve, {Sponsor:Name} összekötőnk visszajelzéssel szolgált. 

Szerintük a hétvégén a vendéglátás a következő volt: ","Obejrzawszy wyścig w ten weekend, przedstawiciel firmy {Sponsor:Name} przekazał nam swoją opinię. 

Jego zdaniem przyjęcie było w ten weekend: ","Посетив эту гонку, наш представитель компании {Sponsor:Name} поделился с нами информацией.

Спонсор считает, что уровень гостеприимства на этой гонке был:"
"Post Race Event","SponsorRaceWeekendFeedback","Type = Body1","Assistant","Mind-blowing","PSG_10002399","Type = Body2","AddLineBreaks = 2","","","","Formidable","Eccezionale","Umwerfend","Alucinante","Fenomenal","Ongelooflijk","Fenomenális","Zachwycające","Невероятно высокий"
"Post Race Event","SponsorRaceWeekendFeedback","Type = Body1","Assistant","Great","PSG_10002398","Type = Body2","AddLineBreaks = 2","","","","Très bonne","Ottimo","Großartig","Genial","Excelente","Geweldig","Nagyszerű","Świetne","Высокий"
"Post Race Event","SponsorRaceWeekendFeedback","Type = Body1","Assistant","Average","PSG_10002401","Type = Body2","AddLineBreaks = 2","","","","Moyenne","Normale","Durchschnittlich","Normal","Normal","Gemiddeld","Átlagos","Średnie","Средний"
"Post Race Event","SponsorRaceWeekendFeedback","Type = Body1","Assistant","Disappointing","PSG_10002400","Type = Body2","AddLineBreaks = 2","","","","Décevante","Deludente","Enttäuschend","Decepcionante","Decepcionante","Teleurstellend","Csalódást keltő","Rozczarowujące","Неудовлетворительный"
"Post Race Event","SponsorRaceWeekendFeedback","Type = Body1","Assistant","Abysmal","PSG_10002402","Type = Body2","AddLineBreaks = 2","","","","Épouvantable","Terribile","Katastrophal","Un asco","Terrível","Waardeloos","Iszonyatos","Fatalne","Ужасно низкий"
"Post Race Event","SponsorRaceWeekendFeedback","Type = Body2","Assistant","On the racing front, they felt that our performance was:","PSG_10002403","Type = Body3","AddLineBreaks = 2","","","","Au niveau de la course, nos performances lui ont semblé :","Sul versante della gara, reputa la nostra prestazione:","In Bezug auf das Rennen hielt er die Leistung für:","En lo relativo a la competición, creen que nuestro rendimiento ha sido:","Quanto à corrida, eles acham que nosso desempenho foi:","Hij vond onze prestaties op het racefront:","A verseny frontján szerintük a teljesítményünk a következő volt:","W kwestii samego wyścigu, spisaliśmy się:","Наша эффективность в гонке, по мнению спонсора, была:"
"Post Race Event","SponsorRaceWeekendFeedback","Type = Body3","Assistant","Amazing","PSG_10000024","Type = Body4","AddLineBreaks = 2","","","","Épatantes","Incredibile","Fantastisch","Increíble","Incrível","Ongelooflijk","Csodálatos","Znakomicie","Потрясающей"
"Post Race Event","SponsorRaceWeekendFeedback","Type = Body3","Assistant","Very good","PSG_10000022","Type = Body4","AddLineBreaks = 2","","","","Très bonnes","Molto buona","Sehr gut","Muy bueno","Muito bom","Heel goed","Nagyon jó","Bardzo dobrze","Очень хорошей"
"Post Race Event","SponsorRaceWeekendFeedback","Type = Body3","Assistant","Meh","PSG_10002396","Type = Body4","AddLineBreaks = 2","","","","Passables","Così così","Mittelmäßig","Normalito","Nah","Mwah","Eh!","Tak sobie","Нормальной"
"Post Race Event","SponsorRaceWeekendFeedback","Type = Body3","Assistant","Rubbish","PSG_10002397","Type = Body4","AddLineBreaks = 2","","","","Mauvaises","Scarsa","Schlecht","Una basura","Lixo","Waardeloos","Vacak","Beznadziejnie","Так себе"
"Post Race Event","SponsorRaceWeekendFeedback","Type = Body3","Assistant","Totally awful","PSG_10002394","Type = Body4","AddLineBreaks = 2","","","","Lamentables","Pessima","Ganz schrecklich","De vergüenza ajena","Totalmente horrível","Echt verschrikkelijk","Egyszerűen katasztrófa","Kompletnie do kitu","Ужасной"
"Post Race Event","SponsorRaceWeekendFeedback","Type = Body4","Assistant","Sponsor Happiness Update:","PSG_10002404","","","","","","Actualisation sur la satisfaction du sponsor :","Aggiornamento felicità sponsor:","Update zur Sponsorenzufriedenheit:","Actualización de satisfacción del patrocinador:","Atualização sobre a satisfação do patrocinador:","Tevredenheidsupdate sponsor:","Szponzor boldogságának frissítése: ","Informacje o zadowoleniu sponsora:","Удовлетворенность спонсора:"
"Post Race Event","CarConditionUpdate","Type = Header","Mechanic","Car Condition Update","PSG_10000068","Type = Body0","AddLineBreaks = 2; MailGroup = Mechanics","","","","Actualisation sur l'état de la voiture","Aggiornamento condizione vettura","Update zum Fahrzeugzustand","Actualización del estado del coche","Atualização sobre a condição do carro","Conditie-update wagen","Autó állapotának összegzése","Aktualizacja informacji o samochodzie","Состояние болида"
"Post Race Event","CarConditionUpdate","Type = Body0; ConditionLoss >= 65;","Mechanic","Well, that really wasn't the ideal weekend from our point of view. We're going to be working on the cars for a while... ","PSG_10002406","Type = Body1","AddLineBreaks = 2","","","","Bon, ce week-end n'a franchement pas été idéal de notre point de vue. On a du boulot sur ces voitures... ","Beh, non è stato proprio il weekend ideale dal nostro punto di vista. Dovremo lavorare sulle monoposto per un po'... ","Tja, aus unserer Sicht war das nicht gerade das ideale Wochenende. Wir werden eine Zeit lang an den Fahrzeugen arbeiten müssen ... ","Después del fin de semana que hemos tenido, parece que vamos a pasar bastante tiempo trabajando en los coches... ","Bem, do nosso ponto de vista, esse não foi bem o fim de semana ideal. Estaremos ocupados com os carros por um tempo... ","Nou, dat was niet echt een ideaal weekend vanuit ons perspectief. We zullen een tijdje aan de wagens moeten werken…","Hát, ez nem igazán volt ideális hétvége a mi szempontunkból. Még egy darabig dolgozni fogunk az autókon…","Cóż, naszym zdaniem nie był to idealny weekend. Musimy trochę popracować nad bolidami. ","С нашей точки зрения, уикенд выдался не идеальным. Придется как следует поработать над болидами."
"Post Race Event","CarConditionUpdate","Type = Body0; ConditionLoss >= 50; ConditionLoss < 65","Mechanic","What went down in that race is going to set us back a day or two... ","PSG_10000021","Type = Body1","AddLineBreaks = 2","","","","Ce qui s'est passé lors de cette course va nous faire prendre un ou deux jours de retard... ","Quello che è successo in gara ci rallenterà per un paio di giorni... ","Was in diesem Rennen vorgefallen ist, wird uns ein oder zwei Tage zurückwerfen ... ","Lo sucedido en la carrera nos va a retrasar un día o dos... ","O que aconteceu naquela corrida vai nos atrasar um dia ou dois... ","De gebeurtenissen in die race zetten ons een dag of twee terug in de tijd... ","Ami azon a versenyen történt, most egy-két nappal visszavet minket... ","To, co zdarzyło się podczas wyścigu, kosztować nas będzie dzień lub dwa pracy. ","То, что произошло на гонке, будет стоить нам лишнего дня или двух."
"Post Race Event","CarConditionUpdate","Type = Body0; ConditionLoss >= 30; ConditionLoss < 50","Mechanic","That was a fairly standard race... no major heart attacks while we were watching back here, thank God!","PSG_10000746","Type = Body1","AddLineBreaks = 2","","","","C'était une course assez ordinaire... Au moins, on n'a pas eu de grosse frayeur en la regardant !","È stata una gara abbastanza normale... Niente infarti mentre la guardavamo da qui, grazie a Dio!","Das war ein ziemlich mustergültiges Rennen ... Wir haben beim Zusehen glücklicherweise keine schweren Herzinfarkte erleiden müssen!","Ha sido una carrera bastante normal... ¡Sin ataques al corazón mientras la veíamos, gracias a Dios!","Essa foi uma corrida bem comum... nenhum grande susto enquanto assistíamos aqui, ainda bem!","Dat was een redelijk normale race... geen hartaanvallen tijdens het kijken, godzijdank!","Ez egy viszonylag átlagos verseny volt… semmi komolyabb szívinfarktus, miközben néztük, hála Istennek! ","To był dość standardowy wyścig – dzięki Bogu oglądając go, nie dostaliśmy zawału!","Гонка прошла вполне себе обычно. Считайте, обошлось без сердечных приступов - слава богу!"
"Post Race Event","CarConditionUpdate","Type = Body0; ConditionLoss < 30","Mechanic","Well, the cars are in pretty much pristine condition! This should be a cakewalk...","PSG_10002405","Type = Body1","AddLineBreaks = 2","","","","Les voitures sont quasiment en parfait état ! Ça devrait être un jeu d'enfant...","Beh, le monoposto sono in condizioni praticamente perfette! Sarà una passeggiata...","Die Fahrzeuge sind im Großen und Ganzen in einem fabelhaften Zustand! Das dürfte ein Kinderspiel werden ...","¡Bueno, los coches están prácticamente impecables! Esto va a estar chupado...","Bem, os carros estão praticamente novos! Isso vai ser moleza...","Nou, de wagens zijn nog in een bijna perfecte staat! Dit zou een makkie moeten worden…","Nos, az autók szinte teljesen olyanok, mint eredetileg! A javításuk gyerekjáték kell, hogy legyen… ","Cóż, bolidy są w idealnym stanie. To powinna być bułka z masłem.","Болиды как и не ездили никуда! Особо работать и не придется."
"Post Race Event","CarConditionUpdate","Type = Body1","Mechanic","Here's the average amount of condition the cars lost over the weekend:

{PlayerDriver1:Name}'s car: part condition dropped <b>-{Car1ConditionLoss}</b> on average
{PlayerDriver2:Name}'s car: part condition dropped <b>-{Car2ConditionLoss}</b> on average

Total time to fix: {ConditionFixTotalTime} hours","PSG_10000747","Type = Body3","AddLineBreaks = 2","","","","Dégradation moyenne de la condition des voitures sur le week-end :

Voiture de {PlayerDriver1:Name} : dégradation de l'état des pièces <b>-{Car1ConditionLoss}</b> en moyenne
Voiture de {PlayerDriver2:Name} : dégradation de l'état des pièces <b>-{Car2ConditionLoss}</b> en moyenne

Temps total de réparation : {ConditionFixTotalTime} heures","Qui è indicato l'ammontare medio della condizione che ogni monoposto ha perso durante il weekend:

Monoposto di {PlayerDriver1:Name}: <b>-{Car1ConditionLoss}</b>
Monoposto di {PlayerDriver2:Name}: <b>-{Car2ConditionLoss}</b>

Tempo totale per le riparazioni: {ConditionFixTotalTime} ore","Das vergangene Rennwochenende hat zu folgender Abnutzung geführt:

Fahrzeug von {PlayerDriver1:Name}: Teilzustand fiel um <b>-{Car1ConditionLoss}</b> im Durchschnitt
Fahrzeug von {PlayerDriver2:Name}: Teilzustand fiel um <b>-{Car2ConditionLoss}</b> im Durchschnitt

Reparaturdauer: {ConditionFixTotalTime} Stunden","Esta es la condición media que han perdido los coches en la última carrera:

Coche de {PlayerDriver1:Name}: <b>- {Car1ConditionLoss}</b> de condición media perdida
Coche de {PlayerDriver2:Name}: <b>- {Car1ConditionLoss}</b> de condición media perdida

Tiempo de reparación (horas): {ConditionFixTotalTime}","Aqui está a quantidade média de deterioração dos carros durante o fim de semana:

Carro de {PlayerDriver1:Name}: perda média de condição das peças de <b>-{Car1ConditionLoss}</b>
Carro de {PlayerDriver2:Name}: perda média de condição das peças de <b>-{Car2ConditionLoss}</b>

Tempo total para consertar: {ConditionFixTotalTime} horas","Dit is de gemiddelde conditie die de wagens kwijt zijn geraakt in het weekend:

Wagen van {PlayerDriver1:Name}: onderdeelconditie gemiddeld met <b>{Car1ConditionLoss}</b> achteruitgegaan
Wagen van {PlayerDriver2:Name}: onderdeelconditie gemiddeld met <b>{Car2ConditionLoss}</b> achteruitgegaan

Totale reparatietijd: {ConditionFixTotalTime} uur","Itt látható, hogy a hétvégén mennyit romlott az autók általános állapota:

{PlayerDriver1:Name} autója: <b>-{Car1ConditionLoss}</b> alkatrész állapotromlás átlagosan
{PlayerDriver2:Name} autója: <b>-{Car2ConditionLoss}</b> alkatrész állapotromlás átlagosan

Javítás összes ideje: {ConditionFixTotalTime} óra","O tyle średnio spadł stan samochodów przez weekend:

Samochód kierowcy {PlayerDriver1:Name} – średni spadek stanu części: <b>{Car1ConditionLoss}</b>
Samochód kierowcy {PlayerDriver2:Name} – średni spadek stanu części: <b>{Car2ConditionLoss}</b>

Łączny czas napraw: {ConditionFixTotalTime} godz.","Вот отчет по состоянию болидов после соревнований:

Болид пилота {PlayerDriver1:Name}: средний износ деталей <b>-{Car1ConditionLoss}</b>
Болид пилота {PlayerDriver2:Name}: средний износ деталей <b>-{Car2ConditionLoss}</b>

Общее время ремонта: {ConditionFixTotalTime} ч."
"Post Race Event","CarConditionUpdate","Type = Body2; ConditionFixTime <= 24","Mechanic","Finishes in: 1 day","PSG_10004173","Type = Body3","AddLineBreaks = 2","","","","Fin dans : 1 jour","Finisce in: 1 giorno","Abgeschlossen in: 1 Tag","Termina en 1 día","Termina em: 1 dia","Klaar over: 1 dag","Befejeződik: 1 nap","Koniec za: 1 dzień","Завершается через 1 день"
